STATION_ID,STATION,BEGIN_DATE,END_DATE,STATE,COUNTRY,LATITUDE,LONGITUDE,ELEVATION
03856099999,PORTLAND BILL (LH),1929-10-01,1996-01-31,null,UK,50.517,-2.45,11
03855099999,PORTLAND BILL C.G.,1973-03-08,1992-03-01,null,UK,50.517,-2.433,53
03858099999,PORTLAND HELIPORT,1973-01-08,1999-02-12,null,UK,50.5666667,-2.45,3
03834099999,PRAWLE POINT,1973-03-08,1983-01-31,null,UK,50.2,-3.717,59
03777099999,PURLEY OAKS,1929-08-01,1939-09-29,null,UK,51.35,-0.117,66
74900999999,RAF BLYTON,1943-03-09,1943-06-29,null,UK,53.467,-0.7,240
03550099999,RAF BODNEY,1943-08-30,1945-09-05,null,UK,52.567,0.717,40
03301199999,RAF BURTONWOOD,1943-05-06,1945-03-18,null,UK,53.417,-2.65,18
03561099999,RAF BURY ST EDMUNDS,1942-12-21,1944-06-30,null,UK,52.25,0.767,63
03553199999,RAF CHEDDINGTON,1944-01-01,1945-03-14,null,UK,51.833,-0.683,93
03553099999,RAF DEENETHORPE,1943-11-11,1945-06-04,null,UK,52.5,-0.583,101
03552099999,RAF DUXFORD,1943-06-20,1944-06-30,null,UK,52.1,0.133,30
03545099999,RAF GREAT ASHFIELD,1943-08-01,1944-06-30,null,UK,52.25,0.95,61
74911599999,RAF GROVE,1945-03-21,1945-11-20,null,UK,51.617,-1.45,83
03542099999,RAF HETHEL,1943-10-10,1945-05-21,null,UK,52.567,1.167,49
74900799999,RAF HOME-ON-SPALDING,1941-09-18,1945-10-24,null,UK,53.8,-0.75,4
03551099999,RAF HORHAM,1943-05-20,1944-06-30,null,UK,52.317,1.233,55
03561199999,RAF KIMBOLTON,1943-06-01,1956-12-31,null,UK,52.317,-0.383,73
74911499999,RAF MOLESWORTH,1954-03-01,1957-05-31,null,UK,52.383,-0.417,74
03549099999,RAF OLD BUCKENHAM,1944-01-07,1945-05-10,null,UK,52.5,1.067,59
03543099999,RAF RIDGEWELL,1944-01-01,1945-06-08,null,UK,52.05,0.55,79
03548099999,RAF SNETTERTON HEATH,1943-07-22,1943-11-09,null,UK,52.467,0.95,45
74900199999,RAF SPILSBURY,1943-11-16,1946-05-07,null,UK,53.167,0.167,11
03546099999,RAF TIBENHAM,1943-12-02,1945-05-22,null,UK,52.45,1.15,54
03140899999,RAVENSPURN N OIL PLATFORM,2012-03-01,2020-04-07,null,UK,54.0166666,1.1,470
03780099999,REDHILL,2001-09-15,2006-02-28,null,UK,51.2166666,-0.1333333,63
03313099999,RHYL NO2,1986-10-01,2020-04-07,null,UK,53.25,-3.5,76
03233099999,RIBBLEHEAD,1976-11-19,1977-11-11,null,UK,54.217,-2.333,312
03627099999,ROSS-ON-WYE,1973-01-01,1974-09-30,null,UK,51.91117,-2.58574,67
03627099999,ROSS-ON-WYE,1973-01-01,1974-09-30,null,UK,51.91117,-2.58574,67
03351099999,ROSTHERNE NO 2,2012-11-30,2020-04-07,null,UK,53.3666666,-2.3833333,35
03680099999,ROTHAMSTED,2013-08-20,2020-04-07,null,UK,51.8,-0.3583333,128
03885099999,ROYAL SOVEREIGN(LH),1973-01-01,1982-06-01,null,UK,50.717,0.45,23
03223099999,RYDAL,1979-01-22,1979-03-08,null,UK,54.45,-2.983,67
03505099999,SAINT HARMON,1983-08-06,1991-10-30,null,UK,52.333,-3.483,279
03373099999,SCAMPTON,1973-01-01,2020-04-07,null,UK,53.307778,-0.550833,61.56
03487399999,SCULTHORPE (AF MET),1950-03-08,1990-08-27,null,UK,52.85,0.767,65
03487099999,SCULTHORPE (AF MET),1978-07-07,1987-06-05,null,UK,52.85,0.767,65
03507099999,SENNYBRIDGE NO2,1984-06-14,2020-04-07,null,UK,52.0666666,-3.6166666,307
03225099999,SHAP,1978-11-01,2020-04-07,null,UK,54.5,-2.6833333,255
03414099999,SHAWBURY,1973-01-01,2020-04-07,null,UK,52.798169,-2.668042,75.89
03415099999,SHAWBURY (SAWS),1988-07-12,1992-11-18,null,UK,52.8,-2.683,74
03791099999,SHEERNESS,1973-06-01,2008-07-31,null,UK,51.45,0.75,25
03347599999,SHEFFIELD CITY,1998-04-08,2002-09-14,null,UK,53.394256,-1.388486,70.4
03588199999,SHEPHERD'S GROVE,1951-06-01,1959-01-09,null,UK,52.317,0.917,60
03520099999,SHOBDON AIRFIELD,1992-08-01,2020-04-07,null,UK,52.25,-2.8833333,99
03693099999,SHOEBURYNESS  LANDWICK,1973-01-01,2020-04-07,null,UK,51.55,0.8333333,3
03694099999,SHOEBURYNESS (AUT),1985-01-16,1992-11-16,null,UK,51.55,0.833,2
03876099999,SHOREHAM,1988-05-26,2020-04-07,null,UK,50.835556,-0.297222,2.13
03879399999,SHOREHAM-BY-SEA,1988-01-06,1990-10-16,null,UK,50.817,-0.267,18
03879099999,SHOREHAM-BY-SEA,1973-03-08,1988-01-02,null,UK,50.817,-0.25,5
03339099999,SKIPTON NO2,1973-05-04,1975-05-17,null,UK,53.9666666,-2.0333333,153
03308099999,SNOWDON SUMMIT,1988-05-30,2000-09-19,null,UK,53.067,-4.083,1065
03874099999,SOLENT,1986-06-02,2015-02-27,null,UK,50.8,-1.2166666,13
03865099999,SOUTHAMPTON,1973-01-01,2020-04-05,null,UK,50.950261,-1.356803,13.41
03691399999,SOUTHEND,1988-01-05,2020-04-07,null,UK,51.571389,0.695556,14.93
03691199999,SOUTHEND AIRPORT,1973-01-01,1988-01-05,null,UK,51.567,0.7,15
03396099999,SPURN HEAD (POINT),1929-10-01,1987-04-15,null,UK,53.617,0.15,12
03396199999,SPURN HEAD (POINT),1929-10-01,2020-04-07,null,UK,53.567,0.117,7
03716099999,ST ATHAN,1996-01-02,2020-04-07,null,UK,51.404811,-3.43575,49.68
03715599999,ST ATHAN,1994-09-01,2004-09-08,null,UK,51.4,-3.433,51
03210099999,ST BEES HEAD NO.2,1984-06-14,2020-04-07,null,UK,54.5166666,-3.6,123
03770099999,ST JAMES PARK,2009-12-19,2020-04-07,null,UK,51.5,-0.1166666,5
03817099999,ST MAWGAN,1973-01-01,2008-12-01,null,UK,50.4333333,-5,118.87
03601099999,ST. ANNES HEAD,1929-10-01,1939-09-29,null,UK,51.683,-5.167,43
03211099999,ST. BEES HEAD (LH),1973-01-01,1986-11-08,null,UK,54.517,-3.633,94
03683099999,STANSTED,1973-01-01,2020-04-07,null,UK,51.885,0.235,106.07
99999935049,STANTON,1951-06-01,1959-01-09,null,UK,52.317,0.917,61
74900899999,STURGATE AIRFIELD,1944-05-19,1957-06-12,null,UK,53.381,-0.685,21
03609599999,SWANSEA,1984-04-11,1997-10-06,null,UK,51.605333,-4.067833,91.13
03269099999,TEESMOUTH,1975-11-17,1981-12-20,null,UK,54.65,-1.133,12
03454099999,TEMP FOR 03453,1993-03-18,1993-04-16,null,UK,52.733,-0.667,138
03841099999,TEMP FOR 038400,1983-08-25,1993-03-26,null,UK,50.867,-3.25,255
03418099999,TERNHILL(RAF),1973-07-17,1976-06-22,null,UK,52.867,-2.533,83
03759099999,TEST SAMOS 03761,1993-04-07,2000-07-28,null,UK,51.25,-0.95,123
03695099999,THAMES TOWER (AUT),1981-11-24,1999-05-17,null,UK,51.667,1.1,8
03863099999,THE NEEDLES (CAPE),1979-03-02,1981-12-20,null,UK,50.667,-1.583,86
03872099999,THORNEY ISLAND,1984-07-03,2020-04-07,null,UK,50.8166666,-0.9166666,3
74900599999,TIBENHAM AIRFIELD,1944-07-04,2020-04-07,null,UK,52.457,1.162,52
74900599999,TIBENHAM AIRFIELD,1944-07-04,2020-04-07,null,UK,52.457,1.162,52
03712099999,TIVINGTON,1989-01-01,1998-05-29,null,UK,51.2,-3.533,83
03698099999,TONGUE (LGT-VSL),1975-06-01,1982-06-01,null,UK,51.517,1.383,15
03264399999,TOPCLIFFE,1997-01-08,2020-04-07,null,UK,54.205522,-1.382094,28.04
03265099999,TOPCLIFFE,1997-05-01,2020-04-07,null,UK,54.2,-1.3833333,28
03406099999,TRAWSFYNYDD,1973-03-25,1993-10-25,null,UK,52.933,-3.933,193
03503099999,TRAWSGOED,1983-09-06,2020-04-07,null,UK,52.35,-3.95,62
03612099999,TRECASTLE,1973-10-21,1988-10-31,null,UK,51.95,-3.7,312
03744099999,UPAVON,1973-01-01,1986-03-07,null,UK,51.3,-1.767,175
03655399999,UPPER HEYFORD RAF,1939-08-07,1993-12-15,null,UK,51.9333333,1.25,132.96
03655199999,UPPER HEYFORD RAF,1973-01-01,1988-01-05,null,UK,51.933,-1.25,133
03655099999,UPPER HEYFORD(USAF),1939-08-07,1939-08-09,null,UK,51.933,-1.25,134
03302099999,VALLEY,1973-01-01,2020-04-07,null,UK,53.248097,-4.535339,11.27
03898099999,VARNE (LGT-VSL),1973-01-05,1982-06-19,null,UK,51.017,1.4,5
07022099999,VIGITE DU HAUMET,1976-03-09,2014-01-23,null,FR,49.65,-1.5,130
03377099999,WADDINGTON,1950-09-26,2020-04-07,null,UK,53.166167,-0.523811,70.4
03392099999,WAINFLEET (AUT),1984-06-14,2020-04-07,null,UK,53.0833333,0.2666667,5
03214099999,WALNEY ISLAND,1983-08-04,2020-03-14,null,UK,54.131167,-3.263667,14.32
03696099999,WALTON-ON-THE-NAZE,1973-03-08,2007-06-21,null,UK,51.85,1.2833333,5
03226099999,WARCOP RANGE,1983-08-08,2020-04-07,null,UK,54.5666666,-2.4166666,227
99999915027,WARRINGTON,1949-01-01,1959-04-30,null,UK,53.383,-2.65,27.1
03214599999,WARTON,2011-12-01,2020-03-23,null,UK,53.745097,-2.883061,16.76
74911699999,WARTON AERODROME,1945-02-05,1945-08-09,null,UK,53.75,-2.883,11
03590099999,WATTISHAM,1973-01-01,2020-04-07,null,UK,52.127283,0.956264,86.56
03688199999,WEATHERSFIELD RAF,1974-01-18,1977-01-22,null,UK,51.967,0.5,101
03688399999,WEATHERSFIELD RAF,1989-03-04,1989-08-03,null,UK,51.967,0.5,101
03875099999,WELLOW,1989-05-01,1992-04-24,null,UK,50.683,-1.45,25
03787199999,WEST MALLING,1960-12-01,1964-06-30,null,UK,51.283,0.417,104
03485099999,WEST RAYNHAM,1973-01-01,1976-01-09,null,UK,52.783,0.733,76
03140999999,WEST SOLE OIL PLATFORM,2012-03-01,2020-04-07,null,UK,53.7,1.1333333,470
03688099999,WETHERSFIELD(RAF),1952-05-07,1985-04-18,null,UK,51.967,0.5,98
03488099999,WEYBOURNE,1986-03-06,2020-04-07,null,UK,52.95,1.1333333,20
03228099999,WHINS POND (AUX),1984-06-15,1994-03-30,null,UK,54.667,-2.7,125
03282099999,WHITBY,1973-03-08,1999-05-30,null,UK,54.483,-0.6,60
03866099999,WIGHT: ST. CATHERINES POINT,1974-12-01,2020-04-07,null,UK,50.5833333,-1.3,24
03462099999,WITTERING,1973-03-01,2020-04-07,null,UK,52.612558,-0.476453,83.21
03461099999,WITTERING (AUT),1984-06-14,1992-11-16,null,UK,52.617,-0.483,75
03595399999,WOODBRIDGE RAF,1954-10-01,1992-09-08,null,UK,52.083,1.4,29
03595199999,WOODBRIDGE RAF,1973-01-01,1988-01-05,null,UK,52.083,1.4,29
03348099999,WOODFORD,2004-08-03,2012-05-28,null,UK,53.3333333,-2.15,88
03018099999,WOODVALE,2010-03-18,2020-03-27,null,UK,53.581575,-3.055522,11.27
03566099999,WYTON,1950-10-03,2015-02-04,null,UK,52.357167,-0.107833,41.14
03853099999,YEOVILTON,1973-01-01,2020-04-07,null,UK,51.009358,-2.638819,22.86
